date,trade_code,high,low,open,close,volume
04-08-20,AFCAGRO,19.1,18.2,19,18.7,"375,496"
03-08-20,AFCAGRO,19.7,18.1,18.1,19,"598,506"
30-07-20,AFCAGRO,18.3,17,17,18.1,"601,470"
29-07-20,AFCAGRO,17.2,17,17,17,"139,990"
28-07-20,AFCAGRO,17,17,17,17,"94,843"
27-07-20,AFCAGRO,17,17,17,17,"30,081"
26-07-20,AFCAGRO,17.3,17,17.1,17,"36,725"
23-07-20,AFCAGRO,17,17,17,17,"85,930"
22-07-20,AFCAGRO,17.2,17,17,17,"58,535"
21-07-20,AFCAGRO,17,17,17,17,"36,967"
20-07-20,AFCAGRO,17,17,17,17,"9,450"
19-07-20,AFCAGRO,17,17,17,17,800
16-07-20,AFCAGRO,17,17,17,17,"2,900"
15-07-20,AFCAGRO,17,17,17,17,"6,700"
14-07-20,AFCAGRO,17.1,17,17,17,"58,551"
13-07-20,AFCAGRO,17.3,17,17,17,"44,533"
12-07-20,AFCAGRO,17.5,17,17.2,17,"83,549"
09-07-20,AFCAGRO,17.5,17,17,17.2,"238,126"
08-07-20,AFCAGRO,17,17,17,17,400
07-07-20,AFCAGRO,17,17,17,17,170
06-07-20,AFCAGRO,0,0,0,17,0
05-07-20,AFCAGRO,0,0,0,17,0
02-07-20,AFCAGRO,17,17,17,17,278
10-08-20,AFTABAUTO,27.2,26.1,27.2,26.3,"268,951"
09-08-20,AFTABAUTO,27.4,25.9,25.9,27.2,"363,287"
06-08-20,AFTABAUTO,25.8,24.6,24.7,25,"321,829"
05-08-20,AFTABAUTO,25.8,24.6,24.8,25.1,"222,105"
04-08-20,AFTABAUTO,25.8,24.2,25.4,24.7,"179,220"
03-08-20,AFTABAUTO,25.3,24,24,25.1,"458,682"
30-07-20,AFTABAUTO,24.3,23.6,23.6,23.7,"190,027"
29-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"8,240"
28-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"15,381"
27-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"23,153"
26-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"12,507"
23-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"4,736"
22-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"8,753"
21-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"7,300"
20-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,1
19-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"14,215"
16-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"5,310"
15-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"8,905"
14-07-20,AFTABAUTO,23.7,23.6,23.6,23.6,"41,750"
13-07-20,AFTABAUTO,24.1,23.6,24,23.6,"122,356"
12-07-20,AFTABAUTO,24.4,23.6,23.6,23.9,"139,232"
09-07-20,AFTABAUTO,24.3,23.6,23.6,23.6,"169,043"
08-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"1,341"
07-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"1,035"
06-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"1,801"
05-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,"1,997"
02-07-20,AFTABAUTO,23.6,23.6,23.6,23.6,597
10-08-20,AGNISYSL,20.2,19.2,20.2,19.4,"1,372,748"
09-08-20,AGNISYSL,20.5,19.5,20.2,19.9,"1,992,727"
06-08-20,AGNISYSL,20.6,19.7,20.3,20.1,"2,125,215"
05-08-20,AGNISYSL,20.7,18.6,19.3,20.1,"2,055,807"
04-08-20,AGNISYSL,20,19,19.9,19.1,"2,482,921"
03-08-20,AGNISYSL,19.3,18,18,19.3,"1,900,409"
30-07-20,AGNISYSL,17.6,16,16,17.6,"2,035,771"
29-07-20,AGNISYSL,16.3,15.2,15.3,16,"1,402,346"
28-07-20,AGNISYSL,15.3,14.1,14.2,15.1,"668,981"
27-07-20,AGNISYSL,14.4,14,14.2,14.2,"312,809"
26-07-20,AGNISYSL,14.5,13.6,13.8,14.1,"481,419"
23-07-20,AGNISYSL,13.8,13.7,13.8,13.8,"115,440"
22-07-20,AGNISYSL,14,13.7,13.7,13.8,"563,768"
21-07-20,AGNISYSL,13.8,13.4,13.4,13.6,"250,329"
20-07-20,AGNISYSL,13.4,13.4,13.4,13.4,"31,464"
19-07-20,AGNISYSL,13.4,13.4,13.4,13.4,"21,022"
16-07-20,AGNISYSL,13.5,13.4,13.4,13.4,"32,421"
15-07-20,AGNISYSL,13.5,13.4,13.4,13.4,"126,177"
14-07-20,AGNISYSL,13.6,13.4,13.5,13.4,"130,476"
13-07-20,AGNISYSL,13.9,13.5,13.9,13.6,"182,100"
12-07-20,AGNISYSL,14,13.7,13.8,13.8,"282,028"
09-07-20,AGNISYSL,14.1,13.5,14,13.6,"294,855"
08-07-20,AGNISYSL,13.9,13.4,13.4,13.8,"480,147"
07-07-20,AGNISYSL,13.6,13.4,13.5,13.4,"266,370"
06-07-20,AGNISYSL,14,13.4,13.4,13.5,"510,627"
05-07-20,AGNISYSL,13.4,13.4,13.4,13.4,525
02-07-20,AGNISYSL,13.4,13.4,13.4,13.4,"30,930"
10-08-20,AGRANINS,32.9,29.5,32.8,30.2,"858,813"
09-08-20,AGRANINS,32.9,30.5,30.6,32.5,"1,073,273"
06-08-20,AGRANINS,34.5,30.9,34.5,31.1,"1,785,283"
05-08-20,AGRANINS,34.9,31.5,32.3,34.3,"1,564,500"
04-08-20,AGRANINS,32.9,29.7,31.5,32.4,"1,846,747"
03-08-20,AGRANINS,31.1,28.7,28.7,31.1,"1,902,639"
30-07-20,AGRANINS,28.6,26.1,27.4,28.3,"1,111,107"
29-07-20,AGRANINS,28.4,26.1,26.7,27,"1,205,529"
28-07-20,AGRANINS,28,26.4,27.9,26.7,"759,913"
27-07-20,AGRANINS,27.5,24.9,25.1,27.5,"1,581,789"
26-07-20,AGRANINS,25.1,23.2,23.6,25,"881,116"
23-07-20,AGRANINS,24.4,23,24,23.4,"464,526"
22-07-20,AGRANINS,24.8,23.4,24.4,23.6,"424,924"
21-07-20,AGRANINS,24.9,24.2,24.7,24.5,"395,446"
20-07-20,AGRANINS,25.1,24,24,24.7,"619,290"
19-07-20,AGRANINS,24.9,23.8,24.6,24,"659,578"
16-07-20,AGRANINS,25.5,24.1,24.9,24.6,"924,575"
15-07-20,AGRANINS,25.5,24.5,25,25.4,"717,377"
14-07-20,AGRANINS,24.5,22,22.1,23.9,"1,559,804"
13-07-20,AGRANINS,22.6,21.8,22,22.3,"237,487"
12-07-20,AGRANINS,22.5,20.7,20.8,22,"560,041"
09-07-20,AGRANINS,21.9,20.3,21.4,20.9,"326,520"
08-07-20,AGRANINS,21.3,20,20.1,20.9,"465,549"
07-07-20,AGRANINS,20.4,18.6,19.3,20,"603,309"
06-07-20,AGRANINS,20,18.9,18.9,19.3,"298,911"
05-07-20,AGRANINS,19.3,17.6,17.6,18.8,"571,499"
02-07-20,AGRANINS,17.6,17.6,17.6,17.6,"4,000"
10-08-20,AIBL1STIMF,7.4,6.9,7.4,7,"218,903"
09-08-20,AIBL1STIMF,7.3,7.1,7.2,7.3,"98,564"
06-08-20,AIBL1STIMF,7.5,7,7.1,7.3,"820,068"
05-08-20,AIBL1STIMF,7.1,6.9,6.9,6.9,"51,375"
04-08-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"24,615"
03-08-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"5,000"
30-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"12,700"
29-07-20,AIBL1STIMF,7,6.9,7,6.9,"23,702"
28-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"4,736"
27-07-20,AIBL1STIMF,7,6.9,7,6.9,"6,115"
26-07-20,AIBL1STIMF,7,6.9,6.9,6.9,255
23-07-20,AIBL1STIMF,7,6.9,7,7,"49,200"
22-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"11,045"
21-07-20,AIBL1STIMF,7,6.9,6.9,6.9,"148,500"
20-07-20,AIBL1STIMF,7,6.9,6.9,6.9,260
19-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,1
16-07-20,AIBL1STIMF,0,0,0,6.9,0
15-07-20,AIBL1STIMF,0,0,0,6.9,0
14-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"13,475"
13-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"1,000"
12-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"20,910"
09-07-20,AIBL1STIMF,7.4,6.9,7.4,6.9,"2,708"
08-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"1,402"
07-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,"5,000"
06-07-20,AIBL1STIMF,0,0,0,6.9,0
05-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,1
02-07-20,AIBL1STIMF,6.9,6.9,6.9,6.9,130
10-08-20,AIL,30.6,29,30.5,29.2,"376,822"
09-08-20,AIL,30.9,29,29,30.4,"478,107"
06-08-20,AIL,29.8,28.5,28.5,28.7,"394,863"
05-08-20,AIL,30,28,29.9,28.3,"637,075"
04-08-20,AIL,30.6,29,30.2,29.8,"556,172"
03-08-20,AIL,31,27.9,28.4,30.2,"547,884"
30-07-20,AIL,28.8,26.2,26.2,28.4,"1,008,900"
29-07-20,AIL,26.2,26.2,26.2,26.2,"33,090"
28-07-20,AIL,26.2,26.2,26.2,26.2,"2,415"
27-07-20,AIL,26.2,26.2,26.2,26.2,"2,980"
26-07-20,AIL,26.2,26.2,26.2,26.2,"6,695"
23-07-20,AIL,26.2,26.2,26.2,26.2,"14,697"
22-07-20,AIL,26.2,26.2,26.2,26.2,"4,684"
21-07-20,AIL,26.2,26.2,26.2,26.2,"20,600"
20-07-20,AIL,26.2,26.2,26.2,26.2,20
19-07-20,AIL,26.2,26.2,26.2,26.2,83
16-07-20,AIL,26.2,26.2,26.2,26.2,610
15-07-20,AIL,26.2,26.2,26.2,26.2,306
14-07-20,AIL,26.2,26.2,26.2,26.2,232
13-07-20,AIL,26.2,26.2,26.2,26.2,"12,540"
12-07-20,AIL,26.2,26.2,26.2,26.2,"13,554"
09-07-20,AIL,26.2,26.2,26.2,26.2,"3,169"
08-07-20,AIL,26.2,26.2,26.2,26.2,62
07-07-20,AIL,0,0,0,26.2,0
06-07-20,AIL,26.2,26.2,26.2,26.2,"1,059"
05-07-20,AIL,0,0,0,26.2,0
02-07-20,AIL,0,0,0,26.2,0
10-08-20,AL-HAJTEX,32.9,31.5,32.7,31.9,"43,775"
09-08-20,AL-HAJTEX,34.1,31.5,31.5,32.4,"46,658"
06-08-20,AL-HAJTEX,33.2,30.8,33.2,31.5,"19,428"
05-08-20,AL-HAJTEX,33.8,31,33,32.9,"53,698"
04-08-20,AL-HAJTEX,32.4,30.1,31.9,32,"83,067"
03-08-20,AL-HAJTEX,29.5,26.9,26.9,29.5,"33,358"
30-07-20,AL-HAJTEX,28.9,26.5,26.5,26.9,"76,419"
29-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,200
28-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,528
27-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,449
26-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,100
23-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,200
22-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,231
21-07-20,AL-HAJTEX,0,0,0,26.5,0
20-07-20,AL-HAJTEX,0,0,0,26.5,0
19-07-20,AL-HAJTEX,0,0,0,26.5,0
16-07-20,AL-HAJTEX,0,0,0,26.5,0
15-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,241
14-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,285
13-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,"4,542"
12-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,"1,770"
09-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,7
08-07-20,AL-HAJTEX,0,0,0,26.5,0
07-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,5
06-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,250
05-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,100
02-07-20,AL-HAJTEX,26.5,26.5,26.5,26.5,140
10-08-20,ALARABANK,16,15.6,15.8,16,"136,138"
09-08-20,ALARABANK,16,15.3,15.4,15.8,"254,365"
06-08-20,ALARABANK,15.4,15.2,15.3,15.3,"164,444"
05-08-20,ALARABANK,15.6,14.8,14.8,15.5,"505,891"
04-08-20,ALARABANK,15.1,14.7,14.8,14.8,"455,356"
03-08-20,ALARABANK,15,14.7,14.9,14.8,"522,444"
30-07-20,ALARABANK,0,0,0,16.1,0
29-07-20,ALARABANK,16.3,16.1,16.2,16.1,"879,209"
28-07-20,ALARABANK,16.3,16.2,16.3,16.2,"285,005"
27-07-20,ALARABANK,16.3,16.1,16.2,16.3,"561,466"
26-07-20,ALARABANK,16.3,16.1,16.2,16.3,"708,758"
23-07-20,ALARABANK,16.2,16.1,16.2,16.2,"137,753"
22-07-20,ALARABANK,16.2,16.1,16.1,16.2,"517,823"
21-07-20,ALARABANK,16.2,16,16,16.2,"216,384"
20-07-20,ALARABANK,16.1,15.9,15.9,16.1,"937,330"
19-07-20,ALARABANK,16,15.8,15.8,16,"263,960"
16-07-20,ALARABANK,16,15.8,15.9,15.8,"51,046"
15-07-20,ALARABANK,16,15.6,15.7,15.9,"217,640"
14-07-20,ALARABANK,15.9,15.7,15.7,15.8,"141,239"
13-07-20,ALARABANK,15.9,15.7,15.7,15.9,"119,636"
12-07-20,ALARABANK,15.8,15.6,15.8,15.7,"152,293"
09-07-20,ALARABANK,16.3,15.7,15.7,15.8,"448,180"
08-07-20,ALARABANK,15.8,15.1,15.1,15.7,"1,051,862"
07-07-20,ALARABANK,15.1,14.8,14.8,15.1,"499,826"
06-07-20,ALARABANK,15,14.7,14.8,14.9,"859,877"
05-07-20,ALARABANK,14.9,14.7,14.7,14.9,"336,164"
02-07-20,ALARABANK,14.8,14.7,14.8,14.7,"1,048,802"
10-08-20,ALIF,7.4,7,7.2,7.1,"2,649,046"
09-08-20,ALIF,7.3,6.8,6.8,7.2,"5,201,247"
06-08-20,ALIF,6.9,6.5,6.6,6.8,"2,610,065"
05-08-20,ALIF,6.8,6.5,6.7,6.6,"2,448,779"
04-08-20,ALIF,7,6.7,7,6.7,"1,725,623"
03-08-20,ALIF,7.1,6.7,6.7,7,"1,568,334"
30-07-20,ALIF,6.9,6.5,6.5,6.7,"3,471,152"
29-07-20,ALIF,6.5,6.5,6.5,6.5,"36,940"
28-07-20,ALIF,6.5,6.5,6.5,6.5,"2,020"
27-07-20,ALIF,6.5,6.5,6.5,6.5,"24,123"
26-07-20,ALIF,6.5,6.5,6.5,6.5,"18,007"
23-07-20,ALIF,6.5,6.5,6.5,6.5,"17,142"
22-07-20,ALIF,6.5,6.5,6.5,6.5,"16,468"
21-07-20,ALIF,6.5,6.5,6.5,6.5,"4,596"
20-07-20,ALIF,6.5,6.5,6.5,6.5,"3,062"
19-07-20,ALIF,6.5,6.5,6.5,6.5,"2,061"
16-07-20,ALIF,6.5,6.5,6.5,6.5,"6,929"
15-07-20,ALIF,6.5,6.5,6.5,6.5,"5,596"
14-07-20,ALIF,6.5,6.5,6.5,6.5,"51,388"
13-07-20,ALIF,6.5,6.5,6.5,6.5,"72,249"
12-07-20,ALIF,6.5,6.5,6.5,6.5,"22,056"
09-07-20,ALIF,6.5,6.5,6.5,6.5,"71,208"
08-07-20,ALIF,6.5,6.5,6.5,6.5,"34,064"
07-07-20,ALIF,6.5,6.5,6.5,6.5,"12,828"
06-07-20,ALIF,6.5,6.5,6.5,6.5,904
05-07-20,ALIF,6.5,6.5,6.5,6.5,"1,781"
02-07-20,ALIF,6.5,6.5,6.5,6.5,"6,137"
10-08-20,ALLTEX,9.7,8.1,9,8.6,"133,020"
09-08-20,ALLTEX,9.1,8.8,8.8,8.9,"180,131"
06-08-20,ALLTEX,8.4,7.9,7.9,8.3,"226,531"
05-08-20,ALLTEX,7.7,7,7,7.7,"164,714"
04-08-20,ALLTEX,7.2,6.9,7,7,"96,090"
03-08-20,ALLTEX,7.2,6.9,6.9,6.9,"100,237"
30-07-20,ALLTEX,7,6.9,6.9,6.9,"97,977"
29-07-20,ALLTEX,6.9,6.9,6.9,6.9,"8,300"
28-07-20,ALLTEX,6.9,6.9,6.9,6.9,702
27-07-20,ALLTEX,6.9,6.9,6.9,6.9,"2,180"
26-07-20,ALLTEX,6.9,6.9,6.9,6.9,"20,350"
23-07-20,ALLTEX,6.9,6.9,6.9,6.9,"7,036"
22-07-20,ALLTEX,6.9,6.9,6.9,6.9,"12,221"
21-07-20,ALLTEX,6.9,6.9,6.9,6.9,"8,805"
20-07-20,ALLTEX,6.9,6.9,6.9,6.9,"1,510"
19-07-20,ALLTEX,6.9,6.9,6.9,6.9,"10,000"
16-07-20,ALLTEX,6.9,6.9,6.9,6.9,"1,500"
15-07-20,ALLTEX,6.9,6.9,6.9,6.9,"10,500"
14-07-20,ALLTEX,6.9,6.9,6.9,6.9,"6,815"
13-07-20,ALLTEX,6.9,6.9,6.9,6.9,"14,811"
12-07-20,ALLTEX,7,6.9,6.9,6.9,"49,236"
09-07-20,ALLTEX,7.3,6.9,6.9,6.9,"29,307"
08-07-20,ALLTEX,6.9,6.9,6.9,6.9,"21,543"
07-07-20,ALLTEX,6.9,6.9,6.9,6.9,"41,404"
06-07-20,ALLTEX,6.9,6.9,6.9,6.9,"7,850"
05-07-20,ALLTEX,6.9,6.9,6.9,6.9,"3,439"
02-07-20,ALLTEX,7,6.9,6.9,6.9,"48,115"
10-08-20,AMANFEED,29.1,28.2,29.1,28.5,"576,037"
09-08-20,AMANFEED,29.6,27.5,28,29.1,"1,093,928"
06-08-20,AMANFEED,28.3,27.2,27.2,27.9,"293,769"
05-08-20,AMANFEED,28.5,27.1,27.9,27.4,"383,400"
04-08-20,AMANFEED,28.9,27.8,28.5,28,"335,810"
03-08-20,AMANFEED,29.5,27.6,28.1,28.3,"599,524"
30-07-20,AMANFEED,28.3,27.2,27.3,28.1,"500,343"
29-07-20,AMANFEED,27.4,26.8,26.8,27.1,"377,915"
28-07-20,AMANFEED,27,26.8,26.8,26.8,"260,954"
27-07-20,AMANFEED,27.4,26.8,27.3,26.8,"336,356"
26-07-20,AMANFEED,27.4,26.8,26.8,27.2,"244,576"
23-07-20,AMANFEED,27.2,26.8,27.2,26.8,"248,667"
22-07-20,AMANFEED,27.3,26.8,26.8,27.2,"319,338"
21-07-20,AMANFEED,26.8,26.8,26.8,26.8,"9,233"
20-07-20,AMANFEED,26.8,26.8,26.8,26.8,"3,290"
19-07-20,AMANFEED,26.8,26.8,26.8,26.8,"3,819"
16-07-20,AMANFEED,26.8,26.8,26.8,26.8,"25,540"
15-07-20,AMANFEED,26.8,26.8,26.8,26.8,"23,384"
14-07-20,AMANFEED,27.4,26.8,27.4,26.8,"191,577"
13-07-20,AMANFEED,28.3,27,27.9,27.4,"151,428"
12-07-20,AMANFEED,28.2,26.8,26.8,27.9,"693,109"
09-07-20,AMANFEED,26.8,26.8,26.8,26.8,"33,681"
08-07-20,AMANFEED,26.8,26.8,26.8,26.8,"3,305"
07-07-20,AMANFEED,26.8,26.8,26.8,26.8,150
06-07-20,AMANFEED,26.8,26.8,26.8,26.8,100
05-07-20,AMANFEED,26.8,26.8,26.8,26.8,400
02-07-20,AMANFEED,26.8,26.8,26.8,26.8,100
10-08-20,AMBEEPHA,483,465.7,468,470.7,"11,172"
09-08-20,AMBEEPHA,468,447.1,454.9,465.7,"11,792"
06-08-20,AMBEEPHA,453.9,441,452,446.3,"7,931"
05-08-20,AMBEEPHA,454.3,443.1,448.6,447,"2,463"
04-08-20,AMBEEPHA,459.8,446.5,459.7,448.6,"3,673"
03-08-20,AMBEEPHA,458,447.1,447.1,454.5,"5,490"
30-07-20,AMBEEPHA,459.9,443,457,446.1,"5,462"
29-07-20,AMBEEPHA,461.6,447.2,456,451.3,"4,797"
28-07-20,AMBEEPHA,463.9,455,457.1,457.4,"6,620"
27-07-20,AMBEEPHA,460,452.4,452.4,457.1,"3,510"
26-07-20,AMBEEPHA,456.3,442.4,449,452.4,"4,513"
23-07-20,AMBEEPHA,457.7,446.1,450.5,447.4,"2,865"
22-07-20,AMBEEPHA,452.5,440.2,440.2,450.5,"10,396"
21-07-20,AMBEEPHA,449.8,440.7,445,443.6,"3,500"
20-07-20,AMBEEPHA,444.2,432.2,438.4,440.7,"1,901"
19-07-20,AMBEEPHA,450,430.3,450,431.3,"2,542"
16-07-20,AMBEEPHA,459.9,430.6,457,440.6,"9,223"
15-07-20,AMBEEPHA,466,453.1,456,456.8,"2,874"
14-07-20,AMBEEPHA,465.9,457.1,462.1,458.5,"4,355"
13-07-20,AMBEEPHA,474.9,464.2,472,465.3,"5,575"
12-07-20,AMBEEPHA,471,466.6,466.7,468.9,"5,033"
09-07-20,AMBEEPHA,476,457.1,457.1,470.2,"11,312"
08-07-20,AMBEEPHA,465.1,455.2,461.8,456.3,"8,795"
07-07-20,AMBEEPHA,471,456.3,465.3,457.6,"8,462"
06-07-20,AMBEEPHA,468.1,452,452,465.3,"12,906"
05-07-20,AMBEEPHA,477,456.1,473.3,462.2,"13,155"
02-07-20,AMBEEPHA,491,470.8,491,473.6,"14,860"
10-08-20,AMCL(PRAN),193.9,189.1,190.1,192.3,"2,353"
09-08-20,AMCL(PRAN),193.4,187,190,191.1,"7,746"
06-08-20,AMCL(PRAN),190,182.6,184.3,187.3,"5,046"
05-08-20,AMCL(PRAN),184,183.2,183.4,183.5,"1,661"
04-08-20,AMCL(PRAN),184.5,182,184.5,183.4,"1,720"
03-08-20,AMCL(PRAN),184.9,180.2,180.3,183.2,"3,571"
30-07-20,AMCL(PRAN),184,180.6,182.7,181.4,"5,342"
29-07-20,AMCL(PRAN),182.7,179.6,180.1,182.5,"3,048"
28-07-20,AMCL(PRAN),181.9,180,180.2,180.2,"4,585"
27-07-20,AMCL(PRAN),181.2,179,179,180.2,"4,838"
26-07-20,AMCL(PRAN),178,177.9,178,178,"8,007"
23-07-20,AMCL(PRAN),179,177.9,178,178,"1,584"
22-07-20,AMCL(PRAN),179.9,179.5,179.8,179.9,356
21-07-20,AMCL(PRAN),180,177.9,178.2,179.2,"1,991"
20-07-20,AMCL(PRAN),179.9,177.9,178,178.1,871
19-07-20,AMCL(PRAN),181.9,179.2,181.9,181.4,12
16-07-20,AMCL(PRAN),179.9,178.1,179,179.2,301
15-07-20,AMCL(PRAN),180,178,178.2,178.1,207
14-07-20,AMCL(PRAN),180,178.2,178.2,178.2,202
13-07-20,AMCL(PRAN),179.9,178.6,178.6,178.9,"1,250"
12-07-20,AMCL(PRAN),179.3,177.9,178,178.5,"2,407"
09-07-20,AMCL(PRAN),180,177.9,178.5,178.2,"2,736"
08-07-20,AMCL(PRAN),178.9,178,178,178.5,"3,145"
07-07-20,AMCL(PRAN),178,177.9,178,178,"3,652"
06-07-20,AMCL(PRAN),178.2,178,178,178,168
05-07-20,AMCL(PRAN),180,178.2,180,178.2,506
02-07-20,AMCL(PRAN),179.5,178,179.5,179,570
10-08-20,ANLIMAYARN,33.5,32.3,33,32.5,"250,600"
09-08-20,ANLIMAYARN,33.2,32.3,32.3,32.8,"255,902"
06-08-20,ANLIMAYARN,32.7,31.8,31.9,32.3,"239,651"
05-08-20,ANLIMAYARN,32.8,31.8,32.4,31.9,"252,426"
04-08-20,ANLIMAYARN,33.1,32.1,32.9,32.3,"203,614"
03-08-20,ANLIMAYARN,33.7,32.3,33.3,32.6,"305,083"
30-07-20,ANLIMAYARN,34.2,33,33.4,33.3,"315,285"
29-07-20,ANLIMAYARN,33.8,32,32.2,33.2,"194,269"
28-07-20,ANLIMAYARN,33.5,31.5,33.4,32.1,"406,108"
27-07-20,ANLIMAYARN,33.7,32.6,33.7,32.8,"265,508"
26-07-20,ANLIMAYARN,34.3,32.9,34,33.2,"362,208"
23-07-20,ANLIMAYARN,34.8,33.2,33.7,34,"664,412"
22-07-20,ANLIMAYARN,33.8,32.7,32.7,33.7,"616,942"
21-07-20,ANLIMAYARN,32.8,31.2,31.2,32.7,"371,969"
20-07-20,ANLIMAYARN,31.7,30.8,30.9,31.2,"69,751"
19-07-20,ANLIMAYARN,31.7,30.6,31.6,30.7,"71,463"
16-07-20,ANLIMAYARN,32.4,31.2,32.4,31.4,"68,239"
15-07-20,ANLIMAYARN,32.9,31.9,32.4,32.4,"140,864"
14-07-20,ANLIMAYARN,32.9,31.4,32.4,32.5,"155,197"
13-07-20,ANLIMAYARN,32.5,31.4,31.6,32.4,"206,318"
12-07-20,ANLIMAYARN,31.8,30.9,30.9,31.6,"180,640"
09-07-20,ANLIMAYARN,30.9,30.4,30.5,30.8,"111,430"
08-07-20,ANLIMAYARN,30.6,29.9,29.9,30.5,"170,183"
07-07-20,ANLIMAYARN,29.9,29.9,29.9,29.9,"2,775"
06-07-20,ANLIMAYARN,29.9,29.9,29.9,29.9,"2,245"
05-07-20,ANLIMAYARN,29.9,29.9,29.9,29.9,"2,001"
02-07-20,ANLIMAYARN,29.9,29.9,29.9,29.9,"21,751"
10-08-20,ANWARGALV,83.9,79.6,80,82.3,"275,023"
09-08-20,ANWARGALV,80.8,77.5,77.5,79.6,"237,655"
06-08-20,ANWARGALV,79,72.7,73.5,77,"139,469"
05-08-20,ANWARGALV,75.9,73,74.9,73.5,"96,400"
04-08-20,ANWARGALV,76.3,74.2,76,74.7,"56,822"
03-08-20,ANWARGALV,78.4,75.5,76.7,76,"142,374"
30-07-20,ANWARGALV,77.6,75.7,77.4,76.7,"101,341"
29-07-20,ANWARGALV,77.9,75,76.8,77.4,"167,835"
28-07-20,ANWARGALV,77,72.4,72.4,76.2,"332,488"
27-07-20,ANWARGALV,72.5,69.7,70.9,71.7,"74,709"
26-07-20,ANWARGALV,71.4,69.1,71.3,69.6,"50,083"
23-07-20,ANWARGALV,71.5,69.9,70.4,70.3,"37,834"
22-07-20,ANWARGALV,72.4,70,70.7,71.1,"44,785"
21-07-20,ANWARGALV,70.7,67.8,67.9,70.3,"66,008"
20-07-20,ANWARGALV,68.8,67.5,67.9,67.6,"40,371"
19-07-20,ANWARGALV,69.7,67.5,68.8,67.8,"46,596"
16-07-20,ANWARGALV,71,68,70.5,69.4,"43,574"
15-07-20,ANWARGALV,72.5,70.5,72.5,70.8,"44,432"
14-07-20,ANWARGALV,73.7,71.5,71.8,72.1,"111,471"
13-07-20,ANWARGALV,72.9,70.5,72.1,71.4,"64,386"
12-07-20,ANWARGALV,72.4,67.8,67.8,72.1,"102,282"
09-07-20,ANWARGALV,68.8,67.5,67.5,67.8,"169,629"
08-07-20,ANWARGALV,67.5,67.5,67.5,67.5,518
07-07-20,ANWARGALV,67.5,67.5,67.5,67.5,3
06-07-20,ANWARGALV,0,0,0,67.5,0
05-07-20,ANWARGALV,67.5,67.5,67.5,67.5,802
02-07-20,ANWARGALV,0,0,0,67.5,0
10-08-20,APEXFOODS,128.6,120.1,120.1,125.2,"148,007"
09-08-20,APEXFOODS,120.1,120.1,120.1,120.1,"105,045"
06-08-20,APEXFOODS,120.1,120.1,120.1,120.1,"1,871"
05-08-20,APEXFOODS,120.1,120.1,120.1,120.1,"5,791"
04-08-20,APEXFOODS,120.1,120.1,120.1,120.1,"4,094"
03-08-20,APEXFOODS,120.1,120.1,120.1,120.1,"11,423"
30-07-20,APEXFOODS,120.1,120.1,120.1,120.1,"1,297"
29-07-20,APEXFOODS,120.1,120.1,120.1,120.1,52
28-07-20,APEXFOODS,120.1,120.1,120.1,120.1,150
